transaction_id,sender_account,receiver_account,transaction_date,amount,transaction_type
t6349,A890,D883,2024-07-11,2567.0,withdrawal
t6350,A717,D658,2024-11-05,1040.0,transfer
t6351,A779,D388,2024-09-09,2019.0,transfer
t6352,A854,D182,2024-01-03,1568.0,transfer
,,,,,
,,,,,
,,,,,
t6356,A551,D922,2024-02-21,1664.0,withdrawal
,,,,,
t6358,A540,D789,2024-02-12,3583.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t6364,A886,D911,2024-01-11,517.0,deposit
,,,,,
,,,,,
t6367,A686,D888,2024-03-03,4148.0,withdrawal
t6368,A574,D143,2024-06-14,2571.0,withdrawal
,,,,,
t6370,A567,D587,2024-04-19,2912.0,transfer
,,,,,
,,,,,
t6373,A244,D610,2024-11-27,3695.0,transfer
t6374,A656,D564,2024-10-18,1487.0,transfer
,,,,,
t6376,A943,D997,2024-08-07,912.0,withdrawal
,,,,,
t6378,A333,D504,2024-08-06,3053.0,withdrawal
t6379,A366,D883,2024-06-15,1129.0,deposit
t6380,A289,D685,2024-04-21,1173.0,deposit
,,,,,
,,,,,
,,,,,
t6384,A133,D124,2024-12-17,3164.0,withdrawal
t6385,A397,D672,2024-09-18,3846.0,deposit
t6386,A515,D886,2024-04-28,3315.0,transfer
t6387,A251,D591,2024-02-05,1372.0,deposit
t6388,A979,D524,2024-04-21,3041.0,withdrawal
t6389,A791,D928,2024-04-03,3144.0,transfer
t6390,A285,D954,2024-05-08,2289.0,withdrawal
t6391,A349,D701,2024-08-13,2893.0,transfer
,,,,,
t6393,A813,D442,2024-09-01,4318.0,withdrawal
t6394,A212,D182,2024-06-09,1357.0,deposit
,,,,,
t6396,A128,D626,2024-08-15,2356.0,deposit
,,,,,
,,,,,
t6399,A386,D361,2024-07-28,298.0,deposit
t6400,A503,D980,2024-01-16,445.0,transfer
t6401,A346,D288,2024-09-27,3683.0,deposit
,,,,,
,,,,,
t6404,A104,D130,2024-12-23,406.0,withdrawal
,,,,,
t6406,A928,D725,2024-01-15,4714.0,withdrawal
,,,,,
t6408,A513,D201,2024-01-19,408.0,deposit
t6409,A837,D403,2024-12-18,4334.0,transfer
,,,,,
,,,,,
,,,,,
t6413,A125,D964,2024-09-27,3159.0,transfer
,,,,,
,,,,,
t6416,A356,D531,2024-02-23,2713.0,transfer
,,,,,
t6418,A892,D240,2024-02-16,2024.0,transfer
t6419,A725,D829,2024-08-26,3290.0,deposit
,,,,,
,,,,,
t6422,A475,D678,2024-03-25,2107.0,transfer
t6423,A765,D767,2024-09-01,172.0,deposit
t6424,A108,D177,2024-10-18,2986.0,transfer
t6425,A909,D424,2024-02-16,4797.0,withdrawal
t6426,A115,D104,2024-07-28,3318.0,withdrawal
,,,,,
t6428,A337,D767,2024-09-02,186.0,transfer
t6429,A926,D326,2024-07-06,3738.0,deposit
,,,,,
,,,,,
t6432,A607,D993,2024-01-25,2578.0,withdrawal
,,,,,
t6434,A319,D671,2024-05-21,4489.0,withdrawal
t6435,A678,D944,2024-05-17,4742.0,deposit
t6436,A781,D297,2024-09-16,1082.0,withdrawal
t6437,A887,D673,2024-07-05,2053.0,deposit
t6438,A645,D447,2024-09-01,2436.0,withdrawal
t6439,A354,D819,2024-06-18,1601.0,withdrawal
,,,,,
t6441,A324,D336,2024-10-12,495.0,deposit
,,,,,
t6443,A931,D495,2024-08-25,1178.0,transfer
t6444,A671,D370,2024-10-10,562.0,withdrawal
t6445,A286,D365,2024-04-04,1423.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t6452,A850,D717,2024-11-02,2379.0,withdrawal
t6453,A353,D207,2024-05-18,3042.0,withdrawal
,,,,,
t6455,A132,D989,2024-11-03,460.0,transfer
t6456,A250,D705,2024-03-15,3763.0,deposit
,,,,,
,,,,,
t6459,A149,D757,2024-05-12,3000.0,deposit
t6460,A529,D294,2024-09-05,853.0,withdrawal
,,,,,
t6462,A981,D623,2024-03-03,4381.0,deposit
t6463,A608,D617,2024-06-01,1349.0,withdrawal
t6464,A797,D511,2024-01-20,2197.0,withdrawal
,,,,,
,,,,,
t6467,A471,D996,2024-07-24,2182.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t6473,A727,D190,2024-11-22,1019.0,deposit
t6474,A997,D350,2024-12-16,3623.0,transfer
,,,,,
t6476,A192,D522,2024-01-05,3277.0,deposit
,,,,,
,,,,,
t6479,A277,D333,2024-01-03,4882.0,transfer
t6480,A442,D652,2024-01-18,883.0,deposit
t6481,A997,D560,2024-02-12,1030.0,withdrawal
,,,,,
t6483,A701,D939,2024-05-11,388.0,deposit
,,,,,
,,,,,
t6486,A663,D119,2024-09-08,117.0,transfer
t6487,A891,D946,2024-04-20,3776.0,transfer
,,,,,
,,,,,
t6490,A663,D231,2024-10-28,3710.0,deposit
,,,,,
t6492,A598,D985,2024-05-19,4353.0,withdrawal
t6493,A515,D379,2024-06-20,3884.0,transfer
,,,,,
t6495,A146,D811,2024-12-13,1781.0,transfer
t6496,A201,D636,2024-08-04,4305.0,transfer
t6497,A514,D266,2024-04-24,409.0,deposit
t6498,A606,D603,2024-06-27,4422.0,deposit
t6499,A276,D269,2024-03-03,3330.0,withdrawal
t6500,A406,D668,2024-10-02,1996.0,deposit
t6501,A875,D527,2024-05-19,861.0,transfer
t6502,A432,D199,2024-07-19,2529.0,deposit
,,,,,
t6504,A312,D698,2024-07-06,3741.0,withdrawal
t6505,A312,D170,2024-08-14,4007.0,withdrawal
t6506,A103,D507,2024-11-18,3917.0,withdrawal
,,,,,
t6508,A489,D766,2024-04-04,3330.0,deposit
t6509,A798,D659,2024-11-19,726.0,transfer
,,,,,
t6511,A261,D418,2024-12-14,1929.0,withdrawal
,,,,,
t6513,A475,D826,2024-09-07,1062.0,transfer
,,,,,
,,,,,
t6516,A960,D663,2024-07-19,2070.0,transfer
,,,,,
t6518,A321,D793,2024-04-28,381.0,transfer
t6519,A778,D786,2024-09-19,1904.0,transfer
,,,,,
t6521,A851,D116,2024-10-09,3412.0,deposit
t6522,A996,D794,2024-03-21,3834.0,deposit
t6523,A513,D722,2024-06-02,3214.0,transfer
t6524,A481,D176,2024-06-14,3669.0,deposit
,,,,,
,,,,,
t6527,A843,D321,2024-04-21,3819.0,withdrawal
,,,,,
,,,,,
t6530,A563,D598,2024-10-17,3922.0,transfer
,,,,,
,,,,,
t6533,A329,D589,2024-12-06,2906.0,withdrawal
,,,,,
,,,,,
t6536,A256,D748,2024-10-26,337.0,withdrawal
t6537,A530,D178,2024-12-06,2144.0,withdrawal
t6538,A235,D863,2024-03-03,4048.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t6546,A841,D897,2024-02-16,1450.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t6551,A726,D683,2024-10-05,423.0,withdrawal
t6552,A725,D419,2024-10-10,161.0,withdrawal
t6553,A913,D247,2024-12-03,609.0,deposit
,,,,,
t6555,A216,D561,2024-06-23,4560.0,deposit
,,,,,
t6557,A630,D349,2024-04-09,2063.0,withdrawal
t6558,A358,D954,2024-09-25,4231.0,withdrawal
t6559,A271,D262,2024-09-26,3563.0,deposit
,,,,,
t6561,A692,D187,2024-04-08,3270.0,transfer
t6562,A449,D920,2024-11-05,4938.0,transfer
t6563,A896,D857,2024-04-10,1145.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t6568,A269,D286,2024-09-28,4419.0,withdrawal
,,,,,
t6570,A433,D290,2024-10-28,4328.0,transfer
,,,,,
t6572,A326,D747,2024-09-09,4671.0,transfer
t6573,A650,D847,2024-10-22,2059.0,deposit
,,,,,
,,,,,
t6576,A428,D298,2024-01-06,3664.0,deposit
t6577,A399,D356,2024-08-26,3419.0,transfer
t6578,A925,D768,2024-06-02,1004.0,transfer
,,,,,
,,,,,
t6581,A129,D117,2024-04-09,4460.0,transfer
,,,,,
,,,,,
,,,,,
t6585,A618,D103,2024-05-22,2147.0,withdrawal
,,,,,
t6587,A673,D927,2024-08-06,4732.0,transfer
,,,,,
,,,,,
,,,,,
t6591,A909,D791,2024-07-20,2312.0,withdrawal
,,,,,
t6593,A841,D368,2024-11-03,4517.0,transfer
,,,,,
t6595,A519,D634,2024-09-09,4497.0,withdrawal
t6596,A853,D692,2024-09-17,814.0,transfer
t6597,A519,D531,2024-12-24,4738.0,transfer
t6598,A872,D814,2024-04-08,3670.0,transfer
t6599,A900,D139,2024-12-27,1010.0,withdrawal
,,,,,
,,,,,
t6602,A706,D210,2024-02-07,1541.0,deposit
,,,,,
,,,,,
,,,,,
t6606,A714,D243,2024-08-09,3861.0,deposit
t6607,A643,D210,2024-10-15,4069.0,transfer
t6608,A828,D500,2024-05-06,3314.0,withdrawal
t6609,A799,D267,2024-12-24,4577.0,deposit
,,,,,
,,,,,
t6612,A936,D484,2024-05-10,3075.0,deposit
,,,,,
t6614,A350,D212,2024-01-07,1915.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t6619,A286,D917,2024-05-16,3663.0,deposit
,,,,,
t6621,A151,D641,2024-06-09,1235.0,deposit
t6622,A171,D908,2024-03-11,4809.0,withdrawal
,,,,,
,,,,,
t6625,A526,D214,2024-12-13,4541.0,transfer
t6626,A410,D886,2024-05-14,2516.0,transfer
,,,,,
t6628,A198,D676,2024-06-01,2053.0,transfer
,,,,,
,,,,,
t6631,A746,D438,2024-12-19,2869.0,deposit
t6632,A964,D696,2024-09-16,1400.0,deposit
t6633,A346,D864,2024-03-15,4340.0,transfer
,,,,,
t6635,A278,D863,2024-01-28,209.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t6640,A753,D558,2024-11-16,2748.0,withdrawal
,,,,,
t6642,A447,D766,2024-02-27,3738.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t6648,A356,D479,2024-08-26,2781.0,transfer
t6649,A996,D800,2024-03-22,1383.0,transfer
t6650,A220,D604,2024-12-16,1571.0,transfer
t6651,A694,D248,2024-04-22,1530.0,deposit
t6652,A100,D839,2024-03-08,793.0,deposit
,,,,,
,,,,,
t6655,A280,D511,2024-10-03,2205.0,deposit
,,,,,
,,,,,
t6658,A256,D847,2024-11-21,1952.0,withdrawal
t6659,A376,D745,2024-04-23,2469.0,transfer
,,,,,
t6661,A787,D995,2024-12-21,2704.0,transfer
t6662,A476,D515,2024-07-09,1479.0,withdrawal
t6663,A911,D323,2024-08-16,693.0,withdrawal
,,,,,
t6665,A975,D971,2024-10-08,873.0,deposit
,,,,,
t6667,A927,D993,2024-01-17,1885.0,transfer
,,,,,
,,,,,
t6670,A150,D762,2024-02-27,1480.0,transfer
t6671,A821,D369,2024-01-14,2453.0,transfer
,,,,,
t6673,A622,D371,2024-02-18,1096.0,transfer
t6674,A368,D351,2024-06-27,4633.0,deposit
,,,,,
,,,,,
t6677,A118,D603,2024-12-15,2155.0,transfer
,,,,,
,,,,,
t6680,A535,D358,2024-06-14,4441.0,transfer
,,,,,
,,,,,
t6683,A966,D104,2024-09-13,344.0,withdrawal
,,,,,
t6685,A494,D770,2024-11-15,1571.0,transfer
t6686,A422,D996,2024-02-13,4365.0,transfer
,,,,,
,,,,,
t6689,A715,D789,2024-10-08,722.0,transfer
,,,,,
t6691,A315,D302,2024-08-16,1472.0,transfer
,,,,,
t6693,A858,D754,2024-10-13,3378.0,withdrawal
t6694,A660,D781,2024-02-09,568.0,deposit
,,,,,
t6696,A847,D930,2024-09-17,2300.0,withdrawal
,,,,,
t6698,A240,D519,2024-01-05,2061.0,transfer
t6699,A648,D957,2024-07-09,157.0,withdrawal
t6700,A783,D771,2024-10-12,1561.0,withdrawal
t6701,A915,D231,2024-12-24,3837.0,transfer
,,,,,
t6703,A824,D783,2024-12-19,575.0,deposit
t6704,A968,D387,2024-10-19,1358.0,withdrawal
,,,,,
t6706,A504,D142,2024-08-18,2047.0,withdrawal
t6707,A850,D647,2024-07-14,3502.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t6713,A834,D232,2024-11-25,1445.0,transfer
t6714,A476,D127,2024-02-05,3521.0,withdrawal
t6715,A796,D849,2024-07-04,772.0,deposit
,,,,,
,,,,,
t6718,A180,D149,2024-03-20,284.0,withdrawal
,,,,,
,,,,,
t6721,A632,D951,2024-11-24,1454.0,deposit
,,,,,
,,,,,
t6724,A519,D763,2024-06-09,1705.0,transfer
t6725,A443,D162,2024-02-28,2908.0,transfer
t6726,A629,D308,2024-03-18,4448.0,deposit
,,,,,
t6728,A652,D545,2024-08-14,4949.0,transfer
t6729,A661,D422,2024-08-22,1588.0,withdrawal
t6730,A923,D354,2024-10-27,3759.0,withdrawal
t6731,A799,D695,2024-05-24,4870.0,transfer
,,,,,
,,,,,
t6734,A324,D490,2024-10-11,4782.0,transfer
t6735,A143,D368,2024-09-05,4475.0,withdrawal
t6736,A992,D976,2024-06-14,698.0,transfer
,,,,,
,,,,,
,,,,,
t6740,A584,D764,2024-12-13,3441.0,transfer
t6741,A617,D790,2024-06-03,3921.0,withdrawal
t6742,A353,D567,2024-10-28,3940.0,withdrawal
t6743,A300,D638,2024-04-12,4649.0,transfer
t6744,A639,D954,2024-07-09,4337.0,deposit
,,,,,
t6746,A111,D247,2024-10-01,4554.0,deposit
t6747,A224,D192,2024-04-12,2890.0,deposit
t6748,A546,D970,2024-08-14,3602.0,deposit
,,,,,
t6750,A980,D489,2024-10-10,3957.0,withdrawal
t6751,A858,D959,2024-12-22,1501.0,withdrawal
,,,,,
t6753,A330,D833,2024-01-20,1728.0,withdrawal
t6754,A845,D752,2024-04-07,2596.0,transfer
,,,,,
t6756,A575,D668,2024-06-27,3924.0,transfer
t6757,A975,D318,2024-10-06,3140.0,transfer
t6758,A156,D943,2024-02-20,3187.0,withdrawal
t6759,A488,D407,2024-02-12,1393.0,deposit
t6760,A648,D446,2024-09-26,3719.0,deposit
t6761,A206,D774,2024-10-28,516.0,withdrawal
,,,,,
t6763,A432,D824,2024-07-16,4826.0,withdrawal
,,,,,
,,,,,
t6766,A923,D604,2024-01-12,2573.0,deposit
,,,,,
,,,,,
,,,,,
t6770,A870,D430,2024-11-21,3707.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t6776,A776,D702,2024-07-07,3109.0,withdrawal
,,,,,
,,,,,
t6779,A608,D230,2024-08-21,188.0,deposit
t6780,A828,D971,2024-08-25,828.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t6785,A312,D157,2024-11-28,4465.0,deposit
,,,,,
t6787,A875,D119,2024-02-19,3937.0,transfer
,,,,,
,,,,,
,,,,,
t6791,A317,D876,2024-06-03,3924.0,withdrawal
t6792,A237,D324,2024-03-24,4530.0,deposit
,,,,,
,,,,,
t6795,A467,D670,2024-10-27,1550.0,deposit
t6796,A605,D113,2024-10-16,1323.0,withdrawal
,,,,,
,,,,,
t6799,A650,D204,2024-05-26,3087.0,transfer
,,,,,
t6801,A874,D615,2024-05-21,990.0,transfer
,,,,,
t6803,A384,D511,2024-10-10,1149.0,withdrawal
t6804,A811,D292,2024-07-11,173.0,withdrawal
t6805,A133,D735,2024-10-20,1032.0,deposit
t6806,A513,D401,2024-09-18,1504.0,withdrawal
,,,,,
,,,,,
t6809,A324,D589,2024-02-07,3431.0,transfer
,,,,,
t6811,A445,D170,2024-02-25,4580.0,deposit
,,,,,
,,,,,
,,,,,
t6815,A840,D843,2024-01-19,320.0,deposit
,,,,,
,,,,,
t6818,A480,D838,2024-09-11,2515.0,transfer
t6819,A974,D463,2024-01-22,2250.0,transfer
,,,,,
t6821,A936,D615,2024-03-27,2694.0,transfer
t6822,A143,D370,2024-11-06,2131.0,deposit
t6823,A240,D652,2024-09-18,3132.0,deposit
,,,,,
t6825,A519,D302,2024-11-13,1585.0,deposit
t6826,A911,D781,2024-08-12,4819.0,transfer
t6827,A655,D960,2024-06-19,519.0,deposit
t6828,A865,D504,2024-11-17,2140.0,withdrawal
,,,,,
t6830,A386,D954,2024-04-06,1391.0,transfer
t6831,A472,D424,2024-01-12,3154.0,withdrawal
t6832,A588,D305,2024-07-22,2229.0,transfer
t6833,A101,D781,2024-11-22,3698.0,transfer
,,,,,
t6835,A444,D583,2024-09-15,3024.0,withdrawal
t6836,A207,D446,2024-09-15,3454.0,withdrawal
t6837,A329,D662,2024-12-08,4285.0,transfer
,,,,,
,,,,,
t6840,A916,D813,2024-08-28,3017.0,withdrawal
t6841,A706,D929,2024-05-28,4655.0,deposit
,,,,,
t6843,A923,D173,2024-01-14,1244.0,deposit
t6844,A774,D990,2024-10-02,3965.0,withdrawal
t6845,A657,D962,2024-07-12,3406.0,withdrawal
,,,,,
,,,,,
t6848,A760,D857,2024-12-11,1603.0,transfer
t6849,A817,D442,2024-11-14,1672.0,transfer
t6850,A789,D889,2024-11-01,1271.0,deposit
t6851,A916,D754,2024-11-23,3798.0,transfer
t6852,A958,D797,2024-08-12,3933.0,deposit
,,,,,
t6854,A744,D447,2024-05-08,2741.0,withdrawal
,,,,,
,,,,,
t6857,A667,D812,2024-08-21,3431.0,deposit
t6858,A607,D781,2024-06-19,2178.0,withdrawal
,,,,,
,,,,,
t6861,A739,D597,2024-10-14,423.0,deposit
t6862,A351,D148,2024-02-25,2227.0,withdrawal
t6863,A968,D658,2024-11-09,4377.0,withdrawal
,,,,,
,,,,,
t6866,A560,D436,2024-07-12,3166.0,transfer
t6867,A786,D751,2024-12-25,4947.0,deposit
t6868,A448,D846,2024-04-12,2316.0,transfer
,,,,,
,,,,,
t6871,A791,D295,2024-11-18,4460.0,withdrawal
,,,,,
t6873,A388,D713,2024-07-27,3876.0,transfer
,,,,,
t6875,A529,D755,2024-09-18,1711.0,withdrawal
t6876,A128,D325,2024-03-23,1626.0,withdrawal
t6877,A217,D912,2024-02-13,3889.0,deposit
t6878,A985,D930,2024-01-14,2239.0,transfer
t6879,A330,D425,2024-02-22,2171.0,transfer
t6880,A860,D601,2024-01-09,303.0,deposit
t6881,A187,D391,2024-02-11,652.0,transfer
,,,,,
,,,,,
t6884,A473,D794,2024-07-18,4726.0,withdrawal
t6885,A905,D693,2024-07-17,3228.0,transfer
t6886,A281,D840,2024-09-09,961.0,transfer
t6887,A272,D829,2024-06-16,3883.0,withdrawal
t6888,A882,D880,2024-09-03,609.0,transfer
t6889,A846,D843,2024-04-24,1387.0,transfer
t6890,A558,D983,2024-04-19,3653.0,transfer
t6891,A338,D473,2024-06-18,2098.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t6897,A574,D760,2024-05-28,117.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t6903,A178,D707,2024-10-14,454.0,transfer
t6904,A120,D108,2024-12-14,2625.0,transfer
t6905,A824,D210,2024-02-01,2784.0,deposit
,,,,,
t6907,A633,D772,2024-06-01,3368.0,deposit
,,,,,
t6909,A381,D144,2024-05-28,2178.0,transfer
t6910,A540,D722,2024-08-03,2786.0,deposit
,,,,,
,,,,,
t6913,A700,D121,2024-02-10,445.0,deposit
t6914,A877,D727,2024-12-04,4380.0,withdrawal
t6915,A771,D844,2024-03-27,1717.0,withdrawal
,,,,,
t6917,A226,D785,2024-05-28,1267.0,transfer
,,,,,
t6919,A225,D873,2024-03-05,3430.0,transfer
,,,,,
t6921,A324,D778,2024-12-18,4765.0,withdrawal
t6922,A481,D286,2024-11-18,241.0,transfer
t6923,A495,D387,2024-12-19,3451.0,deposit
t6924,A606,D742,2024-11-08,2892.0,transfer
,,,,,
t6926,A118,D398,2024-02-20,1769.0,deposit
t6927,A291,D711,2024-12-14,4980.0,deposit
t6928,A257,D488,2024-07-05,2570.0,deposit
,,,,,
t6930,A554,D706,2024-06-14,3884.0,deposit
t6931,A642,D713,2024-01-19,2747.0,withdrawal
t6932,A707,D871,2024-04-20,2779.0,deposit
t6933,A280,D562,2024-11-24,339.0,transfer
t6934,A122,D390,2024-12-27,3771.0,deposit
t6935,A591,D844,2024-03-04,1389.0,withdrawal
t6936,A395,D113,2024-08-22,2890.0,transfer
,,,,,
,,,,,
,,,,,
t6940,A286,D678,2024-02-18,4932.0,withdrawal
,,,,,
,,,,,
t6943,A126,D468,2024-02-08,4620.0,withdrawal
,,,,,
,,,,,
t6946,A698,D715,2024-02-04,3758.0,withdrawal
t6947,A547,D813,2024-08-05,2527.0,transfer
,,,,,
t6949,A799,D596,2024-07-26,905.0,withdrawal
,,,,,
t6951,A504,D349,2024-08-28,4443.0,deposit
t6952,A947,D701,2024-06-07,4966.0,withdrawal
t6953,A841,D971,2024-05-23,4498.0,deposit
,,,,,
t6955,A186,D333,2024-10-18,1784.0,transfer
t6956,A872,D159,2024-10-26,2278.0,transfer
t6957,A748,D609,2024-10-03,1202.0,transfer
,,,,,
t6959,A507,D871,2024-10-26,2767.0,transfer
t6960,A979,D653,2024-10-22,936.0,deposit
,,,,,
,,,,,
t6963,A854,D244,2024-03-12,4633.0,transfer
,,,,,
t6965,A993,D582,2024-09-28,2277.0,transfer
t6966,A115,D372,2024-07-26,3724.0,deposit
,,,,,
t6968,A725,D404,2024-09-24,4455.0,deposit
,,,,,
t6970,A748,D678,2024-09-01,3404.0,deposit
,,,,,
,,,,,
,,,,,
t6974,A241,D931,2024-07-17,516.0,transfer
,,,,,
t6976,A482,D586,2024-09-22,463.0,transfer
,,,,,
t6978,A248,D457,2024-05-16,3637.0,deposit
t6979,A449,D760,2024-11-09,354.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t6984,A828,D966,2024-08-04,3871.0,withdrawal
t6985,A142,D280,2024-10-11,2668.0,withdrawal
,,,,,
,,,,,
t6988,A746,D484,2024-12-15,2762.0,deposit
,,,,,
,,,,,
,,,,,
t6992,A641,D433,2024-03-22,3307.0,withdrawal
,,,,,
,,,,,
t6995,A821,D525,2024-10-22,3107.0,deposit
,,,,,
,,,,,
t6998,A664,D785,2024-05-18,1143.0,deposit
,,,,,
,,,,,
,,,,,
t7002,A230,D439,2024-09-25,3710.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t7008,A199,D515,2024-04-25,2343.0,deposit
,,,,,
,,,,,
,,,,,
,,,,,
t7013,A804,D250,2024-07-02,647.0,withdrawal
t7014,A827,D537,2024-01-17,245.0,deposit
,,,,,
t7016,A373,D609,2024-11-06,3388.0,withdrawal
,,,,,
t7018,A550,D859,2024-07-21,1881.0,transfer
t7019,A641,D459,2024-05-23,2229.0,deposit
t7020,A373,D686,2024-07-14,2496.0,transfer
t7021,A592,D403,2024-08-10,1944.0,transfer
t7022,A536,D438,2024-02-07,1996.0,transfer
,,,,,
,,,,,
,,,,,
t7026,A131,D358,2024-11-05,2830.0,transfer
,,,,,
,,,,,
t7029,A137,D222,2024-09-24,3374.0,withdrawal
,,,,,
t7031,A307,D327,2024-03-28,677.0,transfer
,,,,,
,,,,,
t7034,A220,D261,2024-07-07,140.0,withdrawal
t7035,A467,D239,2024-07-01,1678.0,deposit
,,,,,
,,,,,
,,,,,
t7039,A957,D732,2024-07-04,3365.0,deposit
t7040,A418,D703,2024-09-17,2391.0,transfer
t7041,A758,D282,2024-03-21,2472.0,withdrawal
,,,,,
t7043,A957,D926,2024-09-06,1159.0,transfer
,,,,,
t7045,A298,D460,2024-01-01,3718.0,deposit
,,,,,
t7047,A748,D939,2024-10-08,2301.0,transfer
t7048,A498,D465,2024-09-03,4597.0,transfer
t7049,A555,D623,2024-07-18,4075.0,deposit
t7050,A691,D387,2024-06-28,4358.0,transfer
t7051,A261,D417,2024-07-01,4705.0,deposit
t7052,A773,D228,2024-07-25,3751.0,transfer
,,,,,
t7054,A505,D371,2024-02-09,1043.0,withdrawal
t7055,A274,D156,2024-02-08,2901.0,deposit
t7056,A651,D936,2024-04-09,1990.0,transfer
,,,,,
,,,,,
t7059,A533,D947,2024-09-09,2128.0,transfer
,,,,,
t7061,A816,D256,2024-09-05,2292.0,deposit
t7062,A935,D838,2024-12-04,1936.0,deposit
,,,,,
t7064,A841,D311,2024-09-27,1958.0,deposit
,,,,,
t7066,A206,D407,2024-10-15,4108.0,deposit
t7067,A573,D899,2024-06-07,1491.0,transfer
t7068,A571,D238,2024-09-05,273.0,deposit
t7069,A633,D193,2024-01-23,4475.0,withdrawal
,,,,,
t7071,A116,D686,2024-06-11,3713.0,transfer
,,,,,
t7073,A635,D970,2024-03-04,1801.0,transfer
t7074,A738,D640,2024-01-16,4285.0,deposit
t7075,A462,D604,2024-01-26,4437.0,deposit
t7076,A146,D120,2024-12-13,149.0,deposit
t7077,A394,D409,2024-05-04,3297.0,deposit
t7078,A421,D170,2024-07-09,4357.0,transfer
t7079,A160,D911,2024-05-04,4730.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t7086,A178,D591,2024-07-18,790.0,deposit
,,,,,
t7088,A476,D469,2024-01-16,1135.0,withdrawal
,,,,,
t7090,A420,D548,2024-06-17,1495.0,withdrawal
,,,,,
t7092,A685,D293,2024-10-10,1069.0,deposit
t7093,A921,D926,2024-01-08,1085.0,transfer
t7094,A408,D829,2024-04-21,2400.0,deposit
,,,,,
t7096,A881,D392,2024-06-15,3132.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
t7101,A660,D936,2024-03-12,3014.0,deposit
,,,,,
,,,,,
t7104,A764,D511,2024-06-10,4835.0,transfer
,,,,,
t7106,A832,D193,2024-11-27,462.0,withdrawal
,,,,,
t7108,A309,D311,2024-09-20,2670.0,withdrawal
,,,,,
t7110,A800,D857,2024-07-04,1888.0,transfer
t7111,A636,D622,2024-04-25,3568.0,transfer
t7112,A364,D831,2024-02-01,2739.0,deposit
,,,,,
t7114,A521,D986,2024-05-09,3556.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t7121,A547,D969,2024-04-22,2538.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
t7132,A805,D240,2024-05-11,1724.0,withdrawal
t7133,A299,D213,2024-11-16,3706.0,withdrawal
,,,,,
t7135,A525,D858,2024-07-04,993.0,transfer
,,,,,
t7137,A472,D270,2024-08-04,3353.0,withdrawal
,,,,,
,,,,,
t7140,A462,D441,2024-05-09,718.0,deposit
,,,,,
,,,,,
t7143,A217,D193,2024-09-06,1938.0,transfer
,,,,,
t7145,A659,D389,2024-12-14,2665.0,transfer
t7146,A939,D813,2024-11-14,1660.0,transfer
t7147,A899,D475,2024-07-20,2712.0,deposit
,,,,,
,,,,,
t7150,A854,D550,2024-04-22,2910.0,transfer
t7151,A889,D840,2024-12-03,3705.0,withdrawal
,,,,,
t7153,A547,D130,2024-12-12,2879.0,deposit
t7154,A742,D749,2024-12-09,4942.0,transfer
,,,,,
,,,,,
,,,,,
t7158,A514,D227,2024-03-08,1832.0,transfer
,,,,,
t7160,A423,D669,2024-03-08,1856.0,withdrawal
,,,,,
,,,,,
,,,,,
t7164,A943,D862,2024-02-27,1981.0,withdrawal
,,,,,
,,,,,
,,,,,
,,,,,
t7169,A509,D743,2024-09-12,3544.0,withdrawal
t7170,A458,D179,2024-07-26,965.0,deposit
,,,,,
t7172,A452,D409,2024-03-10,1600.0,withdrawal
t7173,A379,D386,2024-04-23,750.0,transfer
t7174,A976,D536,2024-11-11,1362.0,deposit
t7175,A277,D492,2024-03-20,1332.0,transfer
,,,,,
t7177,A534,D934,2024-04-26,788.0,transfer
,,,,,
,,,,,
,,,,,
t7181,A757,D320,2024-09-20,3793.0,withdrawal
t7182,A531,D181,2024-09-04,1844.0,transfer
t7183,A450,D828,2024-11-28,1711.0,transfer
,,,,,
,,,,,
,,,,,
,,,,,
t7188,A182,D476,2024-01-28,2105.0,transfer
